1475931047 0.000000
1475931089 0.500000
1475931136 1.559524
1475931182 2.548885
1475931219 3.451059
1475931265 4.072681
1475931312 5.072681
1475931349 6.359915
1475931391 7.427483
1475931432 8.415578
1475931473 9.415578
1475931520 10.488748
1475931566 11.978110
1475931603 23.282458
1475931641 45.066242
1475931678 66.276768
1475931716 87.560552
1475931762 113.271078
1475931800 135.010208
1475931837 155.720733
1475931879 179.072084
1475931917 200.429227
1475931960 224.310806
1475932002 248.031736
1475932043 271.246022
1475932089 297.148461
1475932126 318.104982
1475932168 342.023901
1475932201 360.952473
1475932243 384.543382
1475932291 411.186239
1475932334 434.779989
1475932376 453.012548
1475932418 460.512548
1475932455 469.953024
1475932493 488.696267
1475932536 500.446267
1475932582 502.016034
1475932629 512.026904
1475932675 526.824776
1475932727 533.542167
1475932770 534.955628
1475932806 536.292838
1475932853 541.945616
1475932894 554.307318
1475932935 562.807318
1475932981 564.368293
1475933033 566.498728
1475933080 567.902574
1475933116 569.285553
1475933163 571.091109
1475933209 572.580470
1475933252 574.015253
1475933298 575.550137
1475933341 577.484919
1475933387 579.054687
1475933434 580.565556
1475933480 582.544280
1475933527 584.066019
1475933573 585.555381
1475933620 587.577120
1475933661 588.949460
1475933702 590.449460
1475933748 592.571411
1475933795 594.093151
1475933842 595.593150
1475933884 596.986767
1475933931 598.546291
1475933977 600.525015
1475934024 602.046754
1475934065 603.482924
1475934107 605.007314
1475934154 606.566838
1475934200 608.545561
1475934247 610.067301
1475934293 611.556662
1475934340 613.078401
1475934386 614.567763
1475934427 615.959067
1475934468 617.459067
1475934515 619.105409
1475934562 620.105409
1475934608 621.094771
1475934655 622.105640
1475934697 623.052449
1475934739 624.052449
1475934786 625.611972
1475934832 627.090696
1475934879 628.101565
1475934920 629.037735
1475934962 630.049931
1475935009 631.109454
1475935055 632.098816
1475935097 633.055338
1475935144 634.114862
1475935185 635.051032
1475935237 636.685178
1475935283 638.069794
1475935326 639.037185
1475935363 639.967417
1475935409 641.089039
1475935461 642.154256
1475935505 643.077333
1475935543 644.009152
1475935581 645.009151
1475935623 646.061783
1475935667 647.085593
1475935703 647.494684
1475935755 648.494683
1475935798 649.821607
1475935840 650.809979
1475935878 651.762360
1475935920 653.814991
1475935972 657.172134
1475936010 658.268288
1475936057 658.268288
1475936099 658.268288
1475936141 658.268288
1475936184 658.768288
1475936226 660.256660
1475936274 661.899517
1475936321 663.389100
1475936367 664.867824
1475936419 666.433041
1475936456 667.644580
1475936502 668.266201
1475936548 668.766201
1475936595 670.277071
1475936642 671.277071
1475936688 672.277071
1475936729 674.168375
1475936776 677.314716
1475936822 679.772163
1475936869 680.283033
1475936915 680.283033
1475936962 680.283033
1475937010 681.283033
1475937056 682.741366
1475937103 684.252236
1475937145 685.645853
1475937191 686.693472
1475937238 688.204341
1475937290 689.810724
1475937331 690.204955
1475937377 690.704955
1475937424 691.715824
1475937465 692.651995
1475937511 693.712970
1475937554 694.680362
1475937596 695.668734
1475937643 697.728258
1475937691 700.260172
1475937733 701.135172
1475937785 701.635172
1475937826 702.029403
1475937872 702.029403
1475937919 702.029403
1475937965 703.029403
1475938002 704.333751
1475938048 705.955373
1475938089 707.846677
1475938136 709.993018
1475938188 712.099401
1475938235 714.003247
1475938281 715.981971
1475938328 718.003710
1475938370 719.897327
1475938417 721.516375
1475938459 722.463183
1475938500 722.951278
1475938546 723.451278
1475938593 724.462148
1475938634 725.398318
1475938680 726.459294
1475938727 727.970163
1475938774 730.470163
1475938820 733.438248
1475938862 736.307813
1475938915 740.700671
1475938957 744.681803
1475938999 748.181803
1475939036 751.503231
1475939078 754.273501
1475939120 754.773501
1475939163 754.773501
1475939211 754.773501
1475939249 755.273501
1475939295 755.878765
1475939332 755.878765
1475939378 755.878765
1475939425 755.878765
1475939471 755.878765
1475939518 755.878765
1475939564 755.878765
1475939611 755.878765
1475939658 755.878765
1475939704 755.878765
1475939751 755.878765
1475939793 755.878765
