1458798311 0.0
1458798491 0.05
1458798671 0.05
1458798851 0.1
1458799031 0.1
1458799211 0.05
1458799391 0.1
1458799571 0.1
1458799751 0.1
1458799931 0.05
1458800111 0.1
1458800291 0.05
1458800471 0.1
1458800651 0.05
1458800831 0.1
1458801011 0.05
1458801191 0.1
1458801371 0.05
1458801551 0.1
1458801731 0.05
1458801911 0.1
1458802091 0.1
1458802271 0.1
1458802451 0.1
1458802631 0.1
1458802811 0.1
1458802991 0.1
1458803171 0.15
1458803351 0.1
1458803531 0.15
1458803711 0.15
1458803891 0.15
1458804071 0.15
1458804251 0.2
1458804431 0.2
1458804611 0.2
1458804791 0.25
1458804971 0.2
1458805151 0.25
1458805331 0.3
1458805511 0.25
1458805691 0.25
1458805871 0.3
1458806051 0.25
1458806231 0.3
1458806411 0.35
1458806591 0.3
1458806771 0.35
1458806951 0.4
1458807131 0.35
1458807311 0.35
1458807491 0.4
1458807669 0.45505618275
1458807851 0.44505493175
1458808031 0.5
1458808211 0.5
1458808391 0.5
1458808571 0.55
1458808751 0.55
1458808931 0.55
1458809111 0.6
1458809291 0.55
1458809471 0.55
1458809651 0.7
1458809831 0.6
1458810011 0.6
1458810191 0.6
1458810371 0.65
1458810551 0.6
1458810731 0.55
1458810911 0.6
1458811091 0.6
1458811271 0.6
1458811451 0.7
1458811631 0.75
1458811811 0.75
1458811991 0.85
1458812171 0.95
1458812351 0.9
1458812531 0.85
1458812711 0.75
1458812891 0.8
1458813071 0.8
1458813251 0.95
1458813430 1.1564245605
1458813611 1.0441988524999999
1458813791 0.95
1458813971 0.9
1458814151 1.0
1458814331 1.05
1458814511 1.85
1458814691 2.1
1458814871 2.0
1458815051 1.75
1458815231 0.75
1458815411 0.6
1458815591 0.65
1458815771 0.55
1458815951 0.6
1458816131 0.55
1458816311 0.5
1458816491 0.55
1458816671 0.55
1458816851 0.55
1458817031 0.5
1458817211 0.5
1458817391 0.5
1458817571 0.5
1458817751 0.55
1458817931 0.55
1458818111 0.55
1458818290 0.60335192875
1458818471 0.5966850585
1458818651 0.6
1458818831 0.65
1458819011 0.8
1458819191 1.25
1458819371 1.55
1458819551 1.55
1458819731 1.85
1458819911 1.2
1458820091 1.35
1458820271 1.0
1458820450 0.9553072509999999
1458820631 0.74585632325
1458820810 0.7039106445
1458820991 0.74585632325
1458821171 0.7
1458821351 0.6
1458821531 0.65
1458821711 0.55
1458821891 0.55
1458822071 0.65
1458822251 1.0
1458822431 1.05
1458822611 0.9
1458822790 0.7541899415000001
1458822971 0.6464088134999999
1458823151 0.55
1458823331 0.55
1458823511 0.55
1458823691 0.6
1458823871 0.7
1458824051 0.85
1458824231 1.25
1458824411 1.6
1458824591 1.1
1458824771 0.85
1458824951 1.0
1458825131 1.0
1458825311 0.8
1458825491 0.65
1458825671 0.85
1458825851 0.7
1458826031 0.85
1458826211 1.0
1458826391 0.7
1458826571 0.75
1458826751 0.85
1458826931 1.1
1458827111 0.75
1458827291 0.75
1458827471 0.8
1458827651 1.1
1458827831 1.0
1458828011 0.85
1458828191 0.95
1458828371 0.75
1458828551 1.0
1458828731 0.5
1458828911 0.45
1458829091 0.45
1458829271 0.5
1458829451 0.65
1458829631 0.9
1458829811 0.8
1458829991 0.85
1458830171 0.95
1458830351 0.8
1458830531 0.8
1458830711 0.8
1458830891 0.7
1458831071 0.6
1458831251 0.55
1458831431 0.5
1458831611 0.45
1458831791 0.45
1458831971 0.5
1458832151 0.45
1458832331 0.5
1458832511 0.5
1458832691 0.5
1458832871 0.5
1458833051 0.5
1458833231 0.45
1458833411 0.35
1458833591 0.35
1458833771 0.4
1458833951 0.4
1458834131 0.4
1458834311 0.35
1458834491 0.4
1458834671 0.35
1458834851 0.25
1458835031 0.25
1458835211 0.25
1458835391 0.3
1458835571 0.25
1458835751 0.2
1458835931 0.2
1458836111 0.2
1458836291 0.15
1458836471 0.15
1458836651 0.15
1458836831 0.1
1458837011 0.15
1458837191 0.1
1458837371 0.1
1458837551 0.1
1458837731 0.1
1458837911 0.1
1458838091 0.05
1458838271 0.1
1458838451 0.05
1458838631 0.05
1458838811 0.0
1458838991 0.05
1458839171 0.0
1458839351 0.0
1458839531 0.05
1458839711 0.0
1458839891 0.0
1458840071 0.0
1458840251 0.0
1458840431 0.0
1458840611 0.0
1458840791 0.0
1458840971 0.0
1458841151 0.0
1458841331 0.0
1458841511 0.0
1458841691 0.0
1458841871 0.0
1458842051 0.0
1458842231 0.0
1458842411 0.0
1458842591 0.0
1458842771 0.0
1458842951 0.0
1458843131 0.0
1458843311 0.0
1458843491 0.0
1458843671 0.0
1458843851 0.0
1458844031 0.0
1458844211 0.0
1458844391 0.0
1458844571 0.0
1458844751 0.0
1458844931 0.0
1458845111 0.0
1458845291 0.0
1458845471 0.0
1458845651 0.0
1458845831 0.0
1458846011 0.0
1458846191 0.0
1458846371 0.0
1458846551 0.0
1458846731 0.0
1458846911 0.0
1458847091 0.0
1458847271 0.0
1458847451 0.0
1458847631 0.0
1458847811 0.0
1458847991 0.0
1458848171 0.0
1458848351 0.0
1458848531 0.0
1458848711 0.0
1458848891 0.0
1458849071 0.0
1458849251 0.0
1458849431 0.0
1458849611 0.0
1458849791 0.0
1458849971 0.0
1458850151 0.0
1458850331 0.0
1458850511 0.0
1458850691 0.0
1458850871 0.0
1458851051 0.0
1458851231 0.0
