40.9538656016,14.182587862,1.0,40.9741962047,14.2547771731,40.9795952252,14.2263647661
40.9653908573,14.1685880721,2.0,40.9748325385,14.150144078,40.9857505025,14.2327218484
40.9560027822,14.1678233359,5.0,41.0102387392,14.1911180469,41.0170337013,14.1779060662
40.9654222789,14.1697295043,8.0,41.0064956448,14.1988030491,40.9622413607,14.2500896752
40.9570455195,14.1666951663,10.0,40.9571707852,14.2027393844,40.9366919101,14.2557645192
41.0094611448,14.2196412385,2.0,40.9928971003,14.2363823848,40.9775714115,14.2328645289
40.9943559341,14.2158271372,4.0,40.9270465518,14.2495143562,40.9615332603,14.2631292343
41.015332502,14.2236363888,4.0,41.0069090571,14.2230931622,40.994344597,14.1898083687
41.0061346197,14.2136625946,6.0,40.9198802874,14.2421501021,40.9315810351,14.2620281362
40.9983938027,14.2065513879,4.0,40.9858142257,14.2292844199,40.9651240139,14.2155519491
41.0078507109,14.2149072981,5.0,40.933602843,14.1692252568,40.9653181566,14.2154569276
41.000512441,14.2093670368,3.0,40.9812730859,14.2308439829,40.9222935197,14.2489718646
40.9989168896,14.2163488269,6.0,40.9532202986,14.1563116483,40.9865142083,14.1757206699
41.0166435182,14.2364037037,7.0,40.9940147691,14.2501893494,40.9651240139,14.2155519491
40.9797956093,14.224473238,3.0,41.0040495611,14.2528111623,40.9537712037,14.2677734792
41.0003138594,14.19235982,4.0,40.9235438402,14.2193839652,40.9332860507,14.2466665595
40.9332860507,14.2466665595,5.0,41.0125968674,14.2652557741,40.9241104076,14.2735362053
40.9222935197,14.2489718646,4.0,40.9459078385,14.2427940407,40.9368985474,14.2643060761
40.9177032984,14.2507201246,1.0,40.9193215464,14.2792906068,40.9685665319,14.2618618906
40.949510192,14.2715138197,4.0,40.9677568765,14.2751911776,40.9605334809,14.1899853945
40.9612010127,14.2646597669,3.0,40.9279107325,14.2354376553,40.9634455247,14.2079361614
40.9511034324,14.2716862577,2.0,40.9591927857,14.2207401849,40.9615476411,14.2631077766
40.9511034324,14.2716862577,3.0,40.9544442793,14.2714030788,40.9511034324,14.2716862577
40.9495172825,14.271504432,2.0,40.9157182521,14.2099888405,40.9683881744,14.2309970695
40.9453243014,14.2758208972,5.0,40.9663649847,14.1621223789,40.9511034324,14.2716862577
40.9334996894,14.272496311,1.0,40.935268386,14.2522186609,40.9537712037,14.2677734792
40.9354716322,14.2836839067,3.0,40.9576138888,14.1868320142,40.9651240139,14.2155519491
40.9373708554,14.2804222849,3.0,40.9543734573,14.1914146056,40.9634455247,14.2079361614
40.9413119242,14.2782568932,2.0,40.9924847244,14.213231812,40.9775714115,14.2328645289
40.9466516717,14.2717397958,2.0,41.0163834508,14.2488770368,40.9704763187,14.2235036194
40.9241104076,14.2735362053,3.0,40.9418107444,14.1823357734,40.9537712037,14.2677734792
40.9537712037,14.2677734792,7.0,40.98521104,14.1722387053,40.9624730716,14.2078649998
40.9335272269,14.2721910775,2.0,40.9746215489,14.2517606979,40.9368985474,14.2643060761
40.9368985474,14.2643060761,3.0,40.9288636712,14.2100054906,40.9654222789,14.1697295043
40.9366919101,14.2557645192,6.0,40.9201238623,14.2121166698,40.9570455195,14.1666951663
40.9466804399,14.2584045231,0.0,40.9378033162,14.2656132443,40.9615292093,14.2631399632
40.9315810351,14.2620281362,8.0,40.9791799986,14.1805358544,41.0078507109,14.2149072981
0,0,0,40.9815065504,14.2709540227,40.9797956093,14.224473238
0,0,0,40.9339796192,14.2472857008,40.9315810351,14.2620281362
0,0,0,41.0002842265,14.2446392826,40.9332860507,14.2466665595
0,0,0,40.97125506,14.2372681022,40.9466516717,14.2717397958
0,0,0,41.013626855,14.165519891,40.9857505025,14.2327218484
0,0,0,41.0174494928,14.1917328999,40.9570455195,14.1666951663
0,0,0,40.964164354,14.2442421583,40.9354716322,14.2836839067
0,0,0,40.9399451528,14.282908816,40.9413119242,14.2782568932
0,0,0,40.988607574,14.2545565271,40.9599132697,14.2096191645
0,0,0,40.9698187084,14.1928141019,40.9653908573,14.1685880721
0,0,0,40.9698659404,14.1893122175,40.9662192209,14.2605355382
0,0,0,40.9798347005,14.2066360116,40.9366919101,14.2557645192
0,0,0,41.0050992231,14.2082429382,40.9704763187,14.2235036194
0,0,0,40.9920689892,14.2531808172,40.9651240139,14.2155519491
0,0,0,40.9625265397,14.2141700415,40.9615292093,14.2631399632
0,0,0,41.0064216362,14.2004704826,40.994344597,14.1898083687
0,0,0,40.9490526561,14.157744292,40.9562670313,14.2111627758
0,0,0,40.9174916118,14.200625014,40.9704763187,14.2235036194
0,0,0,40.9967522473,14.2520375979,40.966849485,14.2582508129
0,0,0,40.9775095045,14.189356677,41.0166435182,14.2364037037
0,0,0,40.946555215,14.2829750314,40.9222935197,14.2489718646
0,0,0,40.9596700534,14.2659948884,41.0166435182,14.2364037037
0,0,0,40.9990946579,14.2649960291,40.966849485,14.2582508129
0,0,0,40.9225544758,14.1605380141,40.9613837805,14.1876894236
0,0,0,40.9903541619,14.2256246749,41.0061346197,14.2136625946
0,0,0,40.966064071,14.1733783716,41.0170337013,14.1779060662
0,0,0,41.0025542098,14.2764947699,40.9570455195,14.1666951663
0,0,0,41.0043435738,14.1756765838,40.9877056454,14.1891270876
0,0,0,40.9246528861,14.2528372121,40.9315810351,14.2620281362
0,0,0,40.9864817225,14.2753229357,40.9622413607,14.2500896752
0,0,0,40.9838459533,14.2229023676,40.9373708554,14.2804222849
0,0,0,40.9636244861,14.1788606252,40.9877056454,14.1891270876
0,0,0,40.925795916,14.2709615663,40.9612010127,14.2646597669
0,0,0,40.9803840309,14.2353820727,40.9791987521,14.1904775687
0,0,0,40.9392856543,14.1973730342,40.9538656016,14.182587862
0,0,0,40.9882676007,14.2615889157,40.9654222789,14.1697295043
0,0,0,40.930598545,14.2243275146,40.9315810351,14.2620281362
0,0,0,41.0005964535,14.2016722088,40.9877056454,14.1891270876
0,0,0,40.9429253624,14.2704944166,41.0061346197,14.2136625946
0,0,0,40.9887370106,14.2491598214,40.9335272269,14.2721910775
0,0,0,40.9161906405,14.2496234625,40.9570455195,14.1666951663
0,0,0,40.9336010202,14.2304097954,40.9177032984,14.2507201246
0,0,0,40.9457663728,14.2604528151,40.9537712037,14.2677734792
0,0,0,40.9974980263,14.237541587,41.0061346197,14.2136625946
0,0,0,41.007039037,14.2446972615,41.0170337013,14.1779060662
0,0,0,40.9788738782,14.2732798443,41.0170337013,14.1779060662
0,0,0,40.9208801997,14.1686650891,40.9570455195,14.1666951663
0,0,0,40.9626671363,14.2328587323,40.9315810351,14.2620281362
0,0,0,41.0143489771,14.158522469,40.9605334809,14.1899853945
0,0,0,41.0178029591,14.2506949197,41.000512441,14.2093670368
0,0,0,40.9444049906,14.1995297411,40.9241104076,14.2735362053
0,0,0,40.9741454769,14.2518694917,40.9615476411,14.2631077766
0,0,0,41.0090600223,14.2778871048,41.0166435182,14.2364037037
0,0,0,40.9210615577,14.1836043399,40.985422592,14.1663739085
0,0,0,40.9248235949,14.2465314919,40.9537712037,14.2677734792
0,0,0,40.952676146,14.27525755,40.9453243014,14.2758208972
0,0,0,40.9969839278,14.2406554014,40.9983938027,14.2065513879
0,0,0,40.9606498986,14.1498697014,40.9538656016,14.182587862
0,0,0,41.0117872155,14.1483354499,40.9759948464,14.1675805673
0,0,0,40.9201738713,14.1831031495,40.9651240139,14.2155519491
0,0,0,40.9972125081,14.1517289749,40.985422592,14.1663739085
0,0,0,40.9385364117,14.1552782749,40.9605334809,14.1899853945
0,0,0,40.979593929,14.2591152822,40.9662192209,14.2605355382
0,0,0,40.9676977857,14.1594731459,40.9755113697,14.1520854458
0,0,0,41.0154686626,14.1743324496,41.0170337013,14.1779060662
0,0,0,40.9519780429,14.1488393517,40.9570455195,14.1666951663
0,0,0,41.0159942641,14.1492316699,41.0166435182,14.2364037037
0,0,0,40.9452000585,14.2449546885,41.0003138594,14.19235982
0,0,0,40.9766468118,14.1604446239,40.9989168896,14.2163488269
0,0,0,40.9574534723,14.152718022,40.9615332603,14.2631292343
0,0,0,41.0162756652,14.2295098363,40.9814398151,14.2067304254
0,0,0,40.996242291,14.2248762307,40.9560027822,14.1678233359
0,0,0,40.9470442725,14.2796286363,40.966849485,14.2582508129
0,0,0,40.9891036142,14.1745296163,40.9814398151,14.2067304254
0,0,0,40.9425766979,14.1535824054,40.9562670313,14.2111627758
0,0,0,40.9815890615,14.1972490396,40.9605334809,14.1899853945
0,0,0,41.0089536912,14.1465675046,40.985422592,14.1663739085
0,0,0,40.9440000991,14.1437640962,40.9560027822,14.1678233359
0,0,0,40.9205542542,14.2115090618,40.9662212659,14.260538892
0,0,0,40.978559441,14.1906722385,40.9791987521,14.1904775687
0,0,0,40.9179294016,14.1586922205,40.9613837805,14.1876894236
0,0,0,40.9639727773,14.1955424429,40.9989168896,14.2163488269
0,0,0,40.9499734598,14.2417296832,40.9315810351,14.2620281362
0,0,0,40.9717774308,14.1825556009,40.9653181566,14.2154569276
0,0,0,40.9223859069,14.1948119087,40.9222935197,14.2489718646
0,0,0,40.9739446536,14.2758691481,40.9453243014,14.2758208972
0,0,0,40.9283265788,14.1541467276,40.9654222789,14.1697295043
0,0,0,40.9795143315,14.1819872739,40.9989168896,14.2163488269
0,0,0,40.9660840021,14.1796722943,40.9865142083,14.1757206699
0,0,0,40.9490083816,14.1880566386,40.9755204862,14.2614251889
0,0,0,40.9174609869,14.2087387724,40.9315810351,14.2620281362
0,0,0,40.9159153326,14.1694961159,40.9877056454,14.1891270876
0,0,0,40.9243184598,14.1688401868,40.9865142083,14.1757206699
0,0,0,40.9523769317,14.2724023954,40.9413119242,14.2782568932
0,0,0,40.9796274972,14.2543268116,40.949510192,14.2715138197
0,0,0,40.9876806218,14.1735685773,40.9759948464,14.1675805673
0,0,0,40.9218839746,14.1776054109,40.9877056454,14.1891270876
0,0,0,40.9697400498,14.2208589816,40.9662192209,14.2605355382
0,0,0,40.9732233521,14.2734518814,40.9615332603,14.2631292343
0,0,0,41.0091336139,14.2810443474,40.9634455247,14.2079361614
0,0,0,41.0131117493,14.242478822,41.0003138594,14.19235982
0,0,0,40.9266723018,14.1718918124,40.9654222789,14.1697295043
0,0,0,41.0118626757,14.1966402749,40.9615476411,14.2631077766
0,0,0,40.9984326149,14.1919871953,40.968346994,14.1721057892
0,0,0,41.017000388,14.2355317693,41.0078507109,14.2149072981
0,0,0,40.9242406527,14.2639381183,40.9222935197,14.2489718646
0,0,0,40.9497333107,14.1701565841,40.9755113697,14.1520854458
0,0,0,40.9618813035,14.1529194128,40.9773782284,14.1899169981
0,0,0,40.996174759,14.2624977114,40.9332860507,14.2466665595
0,0,0,40.9953652056,14.1446544568,40.9622413607,14.2500896752
0,0,0,40.9913266716,14.2276824273,40.9943559341,14.2158271372
0,0,0,40.9744416033,14.1512363914,41.0094611448,14.2196412385
0,0,0,40.9240192217,14.2198840492,40.9612010127,14.2646597669
0,0,0,40.9216275044,14.2671865941,40.9354716322,14.2836839067
0,0,0,40.9368833447,14.1433992828,40.9570455195,14.1666951663
0,0,0,40.9587565643,14.277630084,40.9615332603,14.2631292343
0,0,0,40.9214157997,14.2266819561,40.9605334809,14.1899853945
0,0,0,40.9875858039,14.1980236192,40.9775714115,14.2328645289
0,0,0,41.0107511343,14.2073812673,40.9791987521,14.1904775687
0,0,0,41.018439534,14.1605701128,40.9791987521,14.1904775687
0,0,0,41.0024410168,14.2728924351,41.0166435182,14.2364037037
0,0,0,41.007001025,14.2262782526,40.9857505025,14.2327218484
0,0,0,41.0161066386,14.1978652184,41.0166435182,14.2364037037
0,0,0,40.9695915039,14.2528118385,40.9662192209,14.2605355382
0,0,0,41.0051162394,14.1795727194,40.985422592,14.1663739085
0,0,0,40.9469291043,14.2672534436,40.9605334809,14.1899853945
0,0,0,41.0059704282,14.2000986411,40.9819546034,14.2100184151
0,0,0,40.919310352,14.2334758613,40.9685665319,14.2618618906
0,0,0,41.0064198504,14.2277176138,40.9797956093,14.224473238
0,0,0,40.9657776055,14.2372101152,41.0166435182,14.2364037037
0,0,0,40.9981436728,14.2631369185,41.0078507109,14.2149072981
0,0,0,41.0096769008,14.1651119078,40.9562670313,14.2111627758
0,0,0,41.0095001285,14.2773393324,40.9615476411,14.2631077766
0,0,0,40.9238317318,14.1536400768,40.949510192,14.2715138197
0,0,0,40.9203955398,14.1748980242,40.9651240139,14.2155519491
0,0,0,40.9717082066,14.2118968642,40.9742218111,14.1858273
0,0,0,40.9806436741,14.2171944467,40.9759948464,14.1675805673
0,0,0,40.9237131989,14.2596345042,41.0003138594,14.19235982
0,0,0,40.9215830248,14.16145268,40.9795952252,14.2263647661
0,0,0,41.0165143294,14.1530368092,40.9791987521,14.1904775687
0,0,0,40.9726268201,14.2717644269,40.949510192,14.2715138197
0,0,0,40.984230877,14.2821421704,40.9683881744,14.2309970695
0,0,0,40.9804601182,14.2046842474,40.9877056454,14.1891270876
0,0,0,40.9559092891,14.2577974717,40.9634455247,14.2079361614
0,0,0,40.9948754721,14.1896108097,40.9943559341,14.2158271372
0,0,0,40.975421019,14.193356289,41.015332502,14.2236363888
0,0,0,40.9751251576,14.20640753,40.9495172825,14.271504432
0,0,0,41.0065247354,14.1548099553,40.9453243014,14.2758208972
0,0,0,40.9852143639,14.1630128067,40.968346994,14.1721057892
0,0,0,40.9803685607,14.2685197879,40.949510192,14.2715138197
0,0,0,40.9487355039,14.2316574914,41.0061346197,14.2136625946
0,0,0,40.9746235551,14.238129933,40.9653908573,14.1685880721
0,0,0,41.0064095748,14.2511901825,40.9983938027,14.2065513879
0,0,0,40.9765642529,14.2293924594,40.9791987521,14.1904775687
0,0,0,41.0022883697,14.2664672896,40.9791987521,14.1904775687
0,0,0,40.979444656,14.2054359606,40.9983938027,14.2065513879
0,0,0,41.011519674,14.2280933538,40.9334996894,14.272496311
0,0,0,40.9262784513,14.2615509026,40.9622413607,14.2500896752
0,0,0,40.9218013917,14.2345482325,40.9877056454,14.1891270876
0,0,0,40.9486254786,14.1593051841,40.9570455195,14.1666951663
0,0,0,40.9211254124,14.15046379,40.9560027822,14.1678233359
0,0,0,41.0009433455,14.2368259259,40.9704763187,14.2235036194
0,0,0,40.9430387735,14.1649614186,40.9775714115,14.2328645289
0,0,0,40.9266831081,14.275494215,40.9241104076,14.2735362053
0,0,0,40.9265016714,14.2208862576,40.9759948464,14.1675805673
0,0,0,40.9447054888,14.164682895,40.9654222789,14.1697295043
0,0,0,40.9578537724,14.2550355528,40.9683881744,14.2309970695
0,0,0,40.9999537843,14.201193455,40.994344597,14.1898083687
0,0,0,40.968297406,14.2827406146,40.9662192209,14.2605355382
0,0,0,40.9391862814,14.214233957,40.9989168896,14.2163488269
0,0,0,41.0040663967,14.2317043904,40.9511034324,14.2716862577
0,0,0,40.994824047,14.2379331107,40.9755204862,14.2614251889
0,0,0,40.9185291622,14.25334309,40.9335272269,14.2721910775
0,0,0,40.9911437253,14.2753091949,40.9373708554,14.2804222849
0,0,0,40.9500356847,14.1827864388,40.9366919101,14.2557645192
0,0,0,40.9823127964,14.1597257968,40.9814398151,14.2067304254
0,0,0,40.9755659211,14.1956181909,40.9742218111,14.1858273
0,0,0,41.0134404096,14.2348820738,40.9989168896,14.2163488269
0,0,0,40.9874459035,14.2394823366,40.9662192209,14.2605355382
0,0,0,40.9444653117,14.1433373328,40.9651240139,14.2155519491
0,0,0,40.9897637515,14.2786283744,40.9865142083,14.1757206699
0,0,0,41.0047056253,14.2448039591,41.0078507109,14.2149072981
0,0,0,40.9758733936,14.1549241967,41.0003138594,14.19235982
0,0,0,40.9895255846,14.2526635037,40.9613837805,14.1876894236
0,0,0,41.0032531686,14.2824731562,40.9943559341,14.2158271372
0,0,0,40.9432053523,14.1498405566,40.9983938027,14.2065513879
0,0,0,40.9715708596,14.1936401093,40.9683881744,14.2309970695
0,0,0,41.0050409044,14.1459085481,40.9755113697,14.1520854458
0,0,0,40.9425862688,14.2375695152,40.9654222789,14.1697295043
0,0,0,40.9302746296,14.1759062276,40.9562670313,14.2111627758
0,0,0,40.9806415175,14.1496080216,40.9773782284,14.1899169981
0,0,0,40.9440266141,14.2134534981,40.9624730716,14.2078649998
0,0,0,40.9208569798,14.1516446174,40.9653181566,14.2154569276
0,0,0,40.9268259255,14.2567276688,40.9368985474,14.2643060761
0,0,0,40.9333932778,14.2752407504,40.9373708554,14.2804222849
0,0,0,40.9745357693,14.174674373,40.9865142083,14.1757206699
0,0,0,41.0085297727,14.1484623803,41.0170337013,14.1779060662
0,0,0,40.9568148408,14.2527887007,40.9704763187,14.2235036194
0,0,0,40.9350091529,14.227999916,40.9511034324,14.2716862577
0,0,0,40.9388892715,14.1555959722,40.9570455195,14.1666951663
0,0,0,40.9421833575,14.2026859178,40.9570455195,14.1666951663
0,0,0,41.0168578191,14.2783606504,40.9662192209,14.2605355382
0,0,0,40.9889481902,14.1564753085,40.9814398151,14.2067304254
0,0,0,41.0028307581,14.2495981133,40.9943559341,14.2158271372
0,0,0,40.9363384974,14.267814531,40.9332860507,14.2466665595
0,0,0,40.9839221029,14.2828632156,40.9366919101,14.2557645192
0,0,0,40.9753639841,14.2052124924,40.968346994,14.1721057892
0,0,0,40.9349210131,14.1597790413,40.9775714115,14.2328645289
0,0,0,40.9264338525,14.1437786955,40.9560027822,14.1678233359
0,0,0,40.9783838742,14.171543074,40.9562670313,14.2111627758
0,0,0,40.9905612072,14.2830855791,41.0078507109,14.2149072981
0,0,0,40.9237246589,14.1918339227,40.9332860507,14.2466665595
0,0,0,40.9189244312,14.2154369548,40.9612010127,14.2646597669
0,0,0,40.9910835367,14.2262090584,40.9877056454,14.1891270876
0,0,0,41.0018207218,14.2519891508,40.9354716322,14.2836839067
0,0,0,40.9340622749,14.19266321,40.9654222789,14.1697295043
0,0,0,40.9488926098,14.1652944625,40.9747422667,14.1451551172
0,0,0,41.0045716004,14.182320363,40.9613837805,14.1876894236
0,0,0,40.9832617956,14.2406480725,40.9537712037,14.2677734792
0,0,0,41.0066347535,14.1833324946,41.000512441,14.2093670368
0,0,0,41.0176310578,14.2401571819,40.9366919101,14.2557645192
0,0,0,40.9207726875,14.205739087,40.9453243014,14.2758208972
0,0,0,40.9163430336,14.1786719597,40.9634455247,14.2079361614
0,0,0,40.9712544708,14.1939614965,40.9605334809,14.1899853945
