[99]:[18]:[3],27.0,0.12,3.2399999999999998,23.76
[99]:[18]:[4],27.0,0.5,13.5,13.5
[99]:[18]:[6],27.0,0.5,13.5,13.5
[99]:[18]:[7],27.0,0.5,13.5,13.5
[99]:[19]:[2],100.0,0.5,50.0,50.0
[99]:[19]:[5],100.0,0.7,70.0,30.0
