1632520800.0,2021-09-25 00:00:00,2960.79
1632521709.4736843,2021-09-25 00:15:09.473684,2960.79
1632522618.9473684,2021-09-25 00:30:18.947368,2960.79
1632523528.4210527,2021-09-25 00:45:28.421053,2960.79
1632524437.8947368,2021-09-25 01:00:37.894737,2960.79
1632525347.368421,2021-09-25 01:15:47.368421,2960.79
1632526256.8421052,2021-09-25 01:30:56.842105,2960.79
1632527166.3157895,2021-09-25 01:46:06.315789,2960.79
1632528075.7894738,2021-09-25 02:01:15.789474,2960.79
1632528985.2631578,2021-09-25 02:16:25.263158,2960.79
1632529894.7368422,2021-09-25 02:31:34.736842,2960.79
1632530804.2105262,2021-09-25 02:46:44.210526,2960.79
1632531713.6842105,2021-09-25 03:01:53.684211,2960.79
1632532623.1578948,2021-09-25 03:17:03.157895,2960.79
1632533532.631579,2021-09-25 03:32:12.631579,2960.79
1632534442.1052632,2021-09-25 03:47:22.105263,2960.79
1632535351.5789473,2021-09-25 04:02:31.578947,2960.79
1632536261.0526316,2021-09-25 04:17:41.052632,2960.79
1632537170.5263157,2021-09-25 04:32:50.526316,2960.79
1632538080.0,2021-09-25 04:48:00,2960.79
1632538989.4736843,2021-09-25 05:03:09.473684,2960.79
1632539898.9473684,2021-09-25 05:18:18.947368,2960.79
1632540808.4210527,2021-09-25 05:33:28.421053,2960.79
1632541717.8947368,2021-09-25 05:48:37.894737,2960.79
1632542627.368421,2021-09-25 06:03:47.368421,2960.79
1632543536.8421052,2021-09-25 06:18:56.842105,2960.79
1632544446.3157895,2021-09-25 06:34:06.315789,2960.79
1632545355.7894738,2021-09-25 06:49:15.789474,2960.79
1632546265.2631578,2021-09-25 07:04:25.263158,2960.79
1632547174.7368422,2021-09-25 07:19:34.736842,2960.79
1632548084.2105262,2021-09-25 07:34:44.210526,2960.79
1632548993.6842105,2021-09-25 07:49:53.684211,2960.79
1632549903.1578948,2021-09-25 08:05:03.157895,2960.79
1632550812.631579,2021-09-25 08:20:12.631579,2960.79
1632551722.1052632,2021-09-25 08:35:22.105263,2960.79
1632552631.5789473,2021-09-25 08:50:31.578947,2960.83
1632553541.0526316,2021-09-25 09:05:41.052632,2960.9
1632554450.5263157,2021-09-25 09:20:50.526316,2961.01
1632555360.0,2021-09-25 09:36:00,2961.18
1632556269.4736843,2021-09-25 09:51:09.473684,2961.2949760766464
1632557178.9473684,2021-09-25 10:06:18.947368,2961.49
1632558088.4210527,2021-09-25 10:21:28.421053,2961.65
1632558997.8947368,2021-09-25 10:36:37.894737,2961.86
1632559907.368421,2021-09-25 10:51:47.368421,2961.99
1632560816.8421052,2021-09-25 11:06:56.842105,2962.2738421051504
1632561726.3157895,2021-09-25 11:22:06.315789,2962.58
1632562635.7894738,2021-09-25 11:37:15.789474,2962.862789473772
1632563545.2631578,2021-09-25 11:52:25.263158,2963.1029665071314
1632564454.7368422,2021-09-25 12:07:34.736842,2963.31
1632565364.2105262,2021-09-25 12:22:44.210526,2963.54
1632566273.6842105,2021-09-25 12:37:53.684211,2963.7016842105386
1632567183.1578948,2021-09-25 12:53:03.157895,2964.0
1632568092.631579,2021-09-25 13:08:12.631579,2964.22
1632569002.1052632,2021-09-25 13:23:22.105263,2964.35
1632569911.5789473,2021-09-25 13:38:31.578947,2964.52
1632570821.0526316,2021-09-25 13:53:41.052632,2964.68
1632571730.5263157,2021-09-25 14:08:50.526316,2964.8
1632572640.0,2021-09-25 14:24:00,2964.9
1632573549.4736843,2021-09-25 14:39:09.473684,2964.99
1632574458.9473684,2021-09-25 14:54:18.947368,2965.06
1632575368.4210527,2021-09-25 15:09:28.421053,2965.1294210526944
1632576277.8947368,2021-09-25 15:24:37.894737,2965.21
1632577187.368421,2021-09-25 15:39:47.368421,2965.2985167464344
1632578096.8421052,2021-09-25 15:54:56.842105,2965.4
1632579006.3157895,2021-09-25 16:10:06.315789,2965.5
1632579915.7894738,2021-09-25 16:25:15.789474,2965.63
1632580825.2631578,2021-09-25 16:40:25.263158,2965.758263157845
1632581734.7368422,2021-09-25 16:55:34.736842,2965.9477368421553
1632582644.2105262,2021-09-25 17:10:44.210526,2966.06
1632583553.6842105,2021-09-25 17:25:53.684211,2966.13
1632584463.1578948,2021-09-25 17:41:03.157895,2966.24
1632585372.631579,2021-09-25 17:56:12.631579,2966.29
1632586282.1052632,2021-09-25 18:11:22.105263,2966.32
1632587191.5789473,2021-09-25 18:26:31.578947,2966.35
1632588101.0526316,2021-09-25 18:41:41.052632,2966.37
1632589010.5263157,2021-09-25 18:56:50.526316,2966.37
1632589920.0,2021-09-25 19:12:00,2966.37
1632590829.4736843,2021-09-25 19:27:09.473684,2966.37
1632591738.9473684,2021-09-25 19:42:18.947368,2966.37
1632592648.4210527,2021-09-25 19:57:28.421053,2966.37
1632593557.8947368,2021-09-25 20:12:37.894737,2966.37
1632594467.368421,2021-09-25 20:27:47.368421,2966.37
1632595376.8421052,2021-09-25 20:42:56.842105,2966.37
1632596286.3157895,2021-09-25 20:58:06.315789,2966.37
1632597195.7894738,2021-09-25 21:13:15.789474,2966.37
1632598105.2631578,2021-09-25 21:28:25.263158,2966.37
1632599014.7368422,2021-09-25 21:43:34.736842,2966.37
1632599924.2105262,2021-09-25 21:58:44.210526,2966.37
1632600833.6842105,2021-09-25 22:13:53.684211,2966.37
1632601743.1578948,2021-09-25 22:29:03.157895,2966.37
1632602652.631579,2021-09-25 22:44:12.631579,2966.37
1632603562.1052632,2021-09-25 22:59:22.105263,2966.37
1632604471.5789473,2021-09-25 23:14:31.578947,2966.37
1632605381.0526316,2021-09-25 23:29:41.052632,2966.37
1632606290.5263157,2021-09-25 23:44:50.526316,2966.37
1632607200.0,2021-09-26 00:00:00,2966.37
